city,country,id,latitude,longitude,name,state,zip
Searsmont,US,ME156,44.3617,-69.1956,Miracle German Shepherd Dog Rescue of Maine,ME,4973
Huntington,US,MA210,42.2329,-72.8816,In Honey's Memory Cat Shelter,MA,1050
East Windsor,US,CT544,41.918,-72.6051,Brooke's Angels Rescue,CT,6088
Shaftsbury,US,VT18,43.0115,-73.192,Second Chance Animal Center,VT,5262
Fairfield,US,ME41,44.6143,-69.6385,Save Our Strays,ME,4937
Southwick,US,MA202,42.0512,-72.7488,Southwick Animal Control Facility,MA,1077
Montpelier,US,VT50,44.2585,-72.5708,Good Karma Rescue Inc.,VT,5602
Windsor Locks,US,CT540,41.9306,-72.6435,Hole In One Animal Rescue,CT,6096
Bolton,US,CT220,41.768,-72.4401,Sadie Mae Foundation,CT,6043
Lebanon,US,CT248,41.6373,-72.2376,Majestic Waterfowl Sanctuary,CT,6249
Lebanon,US,CT474,41.6373,-72.2376,CT Herding Dog Rescue,CT,6249
South Windsor,US,CT96,41.8346,-72.5583,South Windsor Police,CT,6074
Preston,US,CT110,41.5115,-72.0178,Preston Animal Control,CT,6365
Charlestown,US,RI18,41.3824,-71.6606,Charlestown Animal Shelter,RI,2813
Charlestown,US,RI120,41.3824,-71.6606,FairyDogMother Rescue,RI,2813
Manchester,US,CT556,41.7985487,-72.5323139,Monkey's Pack,CT,6042
Manchester,US,CT272,41.7778,-72.5211,The Queenie Foundation Inc.,CT,6040
Manchester,US,CT477,41.77780151,-72.52110291,Pack Leaders Dog Rescue of CT,CT,6040
Manchester,US,CT145,41.7758,-72.5219,Our Companions Animal Rescue,CT,6045
Granville,US,MA363,42.0583,-72.8564,Rainbow Rescues Inc,MA,1034
Windsor,US,CT260,41.8567,-72.6648,Town of Windsor Animal Control,CT,6095
Windsor,US,CT291,41.8567,-72.6648,Connecticut Cat Connection,CT,6095
North Granby,US,CT148,42.0087,-72.8394,The Nutmeg Weimaraner Club,CT,6060
Ledyard,US,CT90,41.4509,-72.0065,Ledyard Animal Control,CT,6339
Nantucket,US,MA129,41.2795,-70.1057,Nantucket Safe Harbor for Animals (NiSHA),MA,2554
East Hartland,US,CT228,41.9595,-72.7982,Bandits Place,CT,6035
Granby,US,CT324,41.9595,-72.7982,Forever Feisty Chinchilla Rescue Inc.,CT,6035
Westerly,US,RI06,41.3651,-71.8024,Westerly Animal Control,RI,2891
Stonington,US,CT287,41.3728,-71.8585,Stonington Animal Care & Control,CT,6379
Pawcatuck,US,CT481,41.3728,-71.8585,Stonington Animal Rescue Project,CT,6379
East Hartford,US,CT499,41.78,-72.6209,East Hartford Animal Control,CT,6108
Waitsfield,US,VT47,44.1904,-72.8275,Golden Huggs Rescue Inc,VT,5673
Uncasville,US,CT409,41.4636,-72.1045,"Focus on Ferals, Inc.",CT,6382
Skowhegan,US,ME20,44.7689,-69.7146,Somerset Humane Society,ME,4976
East Hartford,US,CT109,41.746,-72.6079,Protectors of Animals,CT,6118
Bloomfield,US,CT258,41.8299,-72.7254,"The Simon Foundation, Inc.",CT,6002
Glastonbury,US,CT157,41.7068,-72.5745,Glastonbury Animal Control,CT,6033
Glastonbury,US,CT246,41.7068,-72.5745,We Adopt Greyhounds Inc.,CT,6033
Glastonbury,US,CT371,41.7068,-72.5745,The Chi Society of CT,CT,6033
Simsbury,US,CT547,41.8771,-72.8206,Odies Orchard Hill Rescue,CT,6070
Mystic,US,CT456,41.3613,-71.976,CT Animal House Inc.,CT,6355
Wolcott,US,VT54,44.5426,-72.4542,Justice For Dogs,VT,5680
Hartford,US,CT388,41.7476,-72.6959,"Ferret Association of Connecticut, Inc",CT,6106
Buskirk,US,NY1020,42.9526,-73.434,HeartsHerd Animal Sanctuary,NY,12028
Groton,US,CT509,41.3499,-72.0505,Friday's Rescue Foundation,CT,6340
East Hampton,US,CT502,41.5765,-72.504,Connecticut Draft Horse Rescue,CT,6424
West Hartford,US,CT132,41.7552,-72.7553,West Hartford Animal Control,CT,6107
West Hartford,US,CT531,41.7552,-72.7553,Addicus Legacy Dog Rescue,CT,6107
Lee,US,MA213,42.315,-73.2496,Northeast Pyr Rescue (NEPR),MA,1238
Rocky Hill,US,CT557,41.6601,-72.6614,Hearts United Cat Rescue,CT,6067
Canton,US,CT421,41.8338,-72.8924,Boot n' Kit Canine Rescue,CT,6019
Canton,US,CT523,41.8338,-72.8924,Dog Star Rescue,CT,6019
Middlebury,US,VT12,44.0244,-73.1717,Homeward Bound Animal Welfare Center,VT,5753
Newington,US,CT323,41.6886,-72.7308,Connecticut Humane Society - Newington,CT,6111
Colebrook,US,CT516,42.0212,-73.1041,Soul Mutts Rescue CT,CT,6021
Farmington,US,CT484,41.7197,-72.8325,Emily's Friends,CT,6034
New Britain,US,CT369,41.6659,-72.7706,City of New Britain CT Animal Control,CT,6051
Winsted,US,CT430,41.9212,-73.0582,Save a Best Friend Animal Rescue,CT,6098
Unionville,US,CT309,41.7499,-72.8896,Double Dog Rescue,CT,6085
Old Lyme,US,CT207,41.3425,-72.2949,Old Lyme Animal Control,CT,6371
Middletown,US,CT104,41.5486,-72.662,"Cat Tales, Inc.",CT,6457
Middletown,US,CT352,41.5486,-72.662,"IMPS - Internet Miniature Pinscher Service, Inc. - New England  region",CT,6457
Middletown,US,CT397,41.5486,-72.662,Wagging Tails Dog Rescue,CT,6457
Berlin,US,CT237,41.6239,-72.7685,Hidden Treasures Adoption Center,CT,6037
Cropseyville,US,NY976,42.7478,-73.5547,The Animal Support Project,NY,12052
Burlington,US,CT122,41.7637,-72.9472,Burlington Municipal Dog Pound,CT,6013
Queensbury,US,NY179,43.3046,-73.5817,SPCA of Upstate New York,NY,12839
Schuylerville,US,NY1260,43.0936,-73.6009,Community Animal Action Project,NY,12871
Plainville,US,CT144,41.6724,-72.8651,Plainville Animal Control,CT,6062
Plainville,US,CT532,41.6724,-72.8651,Fur-Gotten Tails Animal Rescue,CT,6062
Great Barrington,US,MA122,42.2103,-73.354,A Place For Us: Bonnie's Foster Home for Shelter Dogs,MA,1230
Higganum,US,CT537,41.4613,-72.5767,Little Arfin' Acres,CT,6441
Bucksport,US,ME129,44.5774,-68.8014,Bucksport Animal Shelter,ME,4416
Bristol,US,CT452,41.6816,-72.93,"Rescue Dog Village Guardian, Inc",CT,6010
Bristol,US,CT536,41.6816,-72.93,Everybunny Counts,CT,6010
Vergennes,US,VT90,44.1653,-73.2546,New England Helps Greek Strays,VT,5491
Hinesburg,US,VT87,44.3274,-73.1137,VT Dog Rescue,VT,5461
Southington,US,CT247,41.6105,-72.8701,Southington Animal Control,CT,6489
Southington,US,CT280,41.6105,-72.8701,Best Friends For Life Animal Rescue,CT,6489
Southington,US,CT490,41.6105,-72.8701,TOMcat Animal Rescue,CT,6489
Bristol,US,CT498,41.6717,-72.9497,Friends of the Bristol CT Animal Shelter,CT,6011
Harwinton,US,CT539,41.7723,-73.0716,"Furry Friends Foster and Rescue, Inc.",CT,6791
Torrington,US,CT383,41.8123,-73.117,Feline Friends,CT,6790
Torrington,US,CT412,41.8123,-73.117,East Coast Humane Society,CT,6790
Torrington,US,CT438,41.8123,-73.117,For the Love of Labs Rescue,CT,6790
Torrington,US,CT53,41.8123,-73.117,Second Chance Boxer Rescue,CT,6790
Torrington,US,CT460,41.8123,-73.117,Northwest Hills K9 Rescue,CT,6790
Queensbury,US,NY1155,43.3303,-73.6747,F.A.C.T. (Fight Animal Cruelty Today),NY,12804
Queensbury,US,NY1228,43.3303,-73.6747,Friends of Phoebie Animal Rescue Inc.,NY,12804
Ferrisburgh,US,VT61,44.2408,-73.2236,Heidi's Haven Rescue,VT,5456
Durham,US,CT308,41.4579,-72.6786,Almost Home for Cats,CT,6422
Durham,US,CT463,41.4579,-72.6786,Nutts4Mutts,CT,6422
Old Saybrook,US,CT196,41.2944,-72.3958,Old Saybrook Animal Control,CT,6475
Meriden,US,CT79,41.534,-72.7999,Meriden Animal Control/Saving Paws,CT,6450
Meriden,US,CT567,41.534,-72.7999,New Beginnings and Forever Homes,CT,6450
Wilton,US,NY508,43.1814,-73.6992,H.O.P.E,NY,12831
Wilton,US,NY1035,43.1814,-73.6992,11th Hour Canine Rescue New York,NY,12831
Meriden,US,CT20,41.5381,-72.8075,Meriden Humane Society,CT,6451
West Hartford,US,CT88,41.5811,-72.8694,Animal Friends of Connecticut,CT,6137
Killingworth,US,CT178,41.3857,-72.5808,Labs4rescue,CT,6419
Killingworth,US,CT437,41.3857,-72.5808,Dachshund Rescue and Pet Services,CT,6419
Troy,US,NY1018,42.7231,-73.6644,"Adopt-A-Pet Clinic, Inc.",NY,12180
Terryville,US,CT60,41.6826,-73.0118,"Animal Rescue Foundation, Inc.",CT,6786
Waterford,US,NY1124,42.8024,-73.6957,Dog House Adoptions,NY,12188
Orleans,US,VT09,44.9429,-72.2163,Pope Memorial Frontier Animal Shelter Inc.,VT,5855
Westbrook,US,CT72,41.3037,-72.4617,Valley Shore Animal Welfare League,CT,6498
Cohoes,US,NY1106,42.7754,-73.712,Boght & Oakwood Veterinary Clinics,NY,12047
Marion,US,CT515,41.5636,-72.9261,Nile Valley Egyptian Foundation,CT,6444
Williston,US,VT58,44.4501,-73.1045,"All Breed Rescue, Inc.",VT,5495
Williston,US,VT85,44.4501,-73.1045,Vermont English Bulldog Rescue,VT,5495
Hillsdale,US,NY1061,42.187,-73.5019,Everlasting Hope Animal Rescue & Advocacy,NY,12529
East Greenbush,US,NY1196,42.5932,-73.6957,Northeast Avian Rescue,NY,12061
Clinton,US,CT188,41.2899,-72.5286,"Forgotten Felines, Inc.",CT,6413
Saratoga Springs,US,NY974,43.0791,-73.7806,Rottie Empire Rescue,NY,12866
North Haven,US,CT153,41.46,-72.819,North Haven Animal Control,CT,6492
Wallingford,US,CT563,41.46,-72.819,CottonTail Rabbit Rescue,CT,6492
Albany,US,NY604,42.683,-73.7415,Help Orphan Puppies,NY,12204
Charlotte,US,VT52,44.2917,-73.3033,Champlain Valley Canine Rescue,VT,5445
Shelburne,US,VT84,44.3863,-73.2117,Passion 4 Paws,VT,5482
Essex Junction,US,VT71,44.5215,-73.0609,Poodle Rescue of Vermont,VT,5451
Newtown,US,CT22,41.7599,-73.1986,Amanda Connection,CT,6759
Litchfield,US,CT252,41.7599,-73.1986,"M.E.O.W., Inc.",CT,6759
Essex Junction,US,VT89,44.4906,-73.1114,Little Woof Small Dog Rescue Inc.,VT,5453
West Cornwall,US,CT140,41.8389,-73.2903,Little Guild of Saint Francis,CT,6796
Albany,US,NY263,42.7049,-73.7682,Capital District Humane Association,NY,12211
Albany,US,NY295,42.7049,-73.7682,Whiskers Animal Benevolent League,NY,12211
Rensselaer,US,NY170,42.6525,-73.7567,Companion Animal Placement Program Inc.,NY,12224
Albany,US,NY98,42.6525,-73.7567,Peppertree Rescue,NY,12220
Albany,US,NY1052,42.6525,-73.7567,"Orange Street Cats, Inc.",NY,12201
Warrensburg,US,NY674,43.4948,-73.7801,Schroon River Animal Hospital,NY,12885
Westport,US,NY314,44.1836,-73.4364,North Country SPCA,NY,12993
Albany,US,NY64,42.6689,-73.7758,AnimaLovers,NY,12206
Corinth,US,NY61,43.2491,-73.8427,Adirondack Save-A-Stray,NY,12822
Albany,US,NY1060,42.6414,-73.7864,Karma K-9 Rescue Inc.,NY,12209
Greenfield Center,US,NY907,43.1312,-73.8521,Estherville Animal Shelter,NY,12833
Ballston Spa,US,NY1378,43.0049,-73.8524,Saratoga County Animal Shelter,NY,12020
Ballston Spa,US,NY1391,43.0049,-73.8524,Ballston Spa Veterinary Clinic,NY,12020
Oakville,US,CT574,41.5934,-73.0877,Kitty Kat Rescue,CT,6779
Prospect,US,CT103,41.5019,-72.9759,True Loving Companion,CT,6712
Waterbury,US,CT489,41.5581,-73.0519,"Spotty Dog Rescue, Inc",CT,6721
Albany,US,NY480,42.712,-73.819,Homeward Bound Dog Rescue of NY,NY,12205
Albany,US,NY848,42.712,-73.819,Forever Home Dog Rescue of the Capital District,NY,12205
Watertown,US,CT407,41.611,-73.1209,Blind Dog Rescue Alliance - CT,CT,6795
Watertown,US,CT414,41.611,-73.1209,Companion Pet Rescue - New England,CT,6795
Watertown,US,CT572,41.611,-73.1209,Perfect Imperfections,CT,6795
Northford,US,CT426,41.3784,-72.8215,All The Kings Horses Equine Rescue Inc.,CT,6472
Waterbury,US,CT112,41.5537,-73.0641,Rose Hope Animal Refuge,CT,6708
Trenton,US,ME79,44.544,-68.4223,SPCA of Hancock County,ME,4605
North Branford,US,CT98,41.3352,-72.7795,Branford Compassion Club,CT,6471
North Haven,US,CT211,41.3801,-72.8602,"Halfway Home Rescue, Inc.",CT,6473
North Haven,US,CT40,41.3801,-72.8602,The Animal Haven Inc.,CT,6473
North Haven ,US,CT533,41.3801,-72.8602,Fix and Feed North Haven Inc,CT,6473
Delmar,US,NY868,42.6182,-73.8341,Kitten Angels,NY,12054
Delmar,US,NY1257,42.6182,-73.8341,Free To Be Me Rescue,NY,12054
Delmar,US,NY1325,42.6182,-73.8341,"German Shepherd Rescue of NY, Inc.",NY,12054
Shelter Island,US,NY1189,41.0928,-72.3472,Sweetest Dog Rescue,NY,11964
Niskayuna,US,NY1039,42.7989,-73.8813,Capital Region Parrot Society,NY,12309
Niskayuna,US,NY1373,42.7989,-73.8813,"Guilderhaven, Inc",NY,12309
Bethlehem,US,CT415,41.6393,-73.2088,MCR - New Preston & West Coast,CT,6751
Colchester,US,VT91,44.5314,-73.204,A Canine Gem Rescue,VT,5446
Naugatuck,US,CT27,41.4915,-73.0529,Flora's Pet Project,CT,6770
naugatuck,US,CT61,41.4915,-73.0529,"Animals for Life, Inc.",CT,6770
Naugatuck,US,CT528,41.4915,-73.0529,Foster and Forever Pet Rescue,CT,6770
Sharon,US,CT559,41.87,-73.4547,Furry Flights to Freedom,CT,6069
East Hampton,US,NY288,41.0007,-72.1861,Elsas Ark Inc.,NY,11937
Schenectady,US,NY1382,42.8177,-73.9213,Voice for the Voiceless,NY,12308
Bethany,US,CT429,41.4185,-72.9952,"REGAP of Connecticut, Inc.",CT,6524
Hamden,US,CT505,41.3488,-72.9128,"Where the Love Is, Inc.",CT,6517
Branford,US,CT181,41.2774,-72.8088,Dan Cosgrove Animal Shelter,CT,6405
Branford,US,CT436,41.2774,-72.8088,Nutmeg CT Rescue,CT,6405
Schenectady,US,NY1383,42.7692,-73.9387,Furballs Rescue Inc,NY,12303
Woodbury,US,CT466,41.5669,-73.209,Better Days Rescue Fund,CT,6798
Hudson,US,NY117,42.2599,-73.7642,Animalkind Inc.,NY,12534
Schenectady,US,NY250,42.7886,-73.9749,Good Shepherd K9 Rescue - K9adopt,NY,12306
New Haven,US,CT307,41.3174,-72.93,The Purr Project Inc.,CT,6511
New Haven,US,CT74,41.3174,-72.93,The Friends of the New Haven Animal Shelter,CT,6511
East Haven,US,CT32,41.2776,-72.8771,East Haven Animal Shelter,CT,6512
Guilderland Center,US,NY1402,42.6981,-73.9675,Happy Cat Rescue Inc.,NY,12085
New Haven,US,CT167,41.3081,-72.9286,"The Greater New Haven Cat Project, Inc.",CT,6505
New Preston,US,CT75,41.6636,-73.3694,Pet Assistance Inc.,CT,6777
Washington,US,CT86,41.6636,-73.3694,"H.O.R.S.E of CT, Inc.",CT,6777
Peconic,US,NY197,41.0389,-72.4561,North fork animal welfare league / Riverhead animal Shelter,NY,11958
Southold,US,NY204,41.0389,-72.4561,The North Fork Animal Welfare League,NY,11958
Woodbridge,US,CT416,41.3527,-73.0108,Underhound Railroad,CT,6525
Seymour,US,CT570,41.3892,-73.0769,Coco's Animal Rescue Efforts of Seymour,CT,6483
Wainscott,US,NY55,40.9367,-72.2433,Animal Rescue Fund of the Hamptons Inc.,NY,11975
Glenville,US,NY808,42.9292,-74.0525,"Heaven Sent Animal Rescue, Inc",NY,12325
Southbury,US,CT99,41.4707,-73.2093,Loyal Paws Rescue & Sanctuary,CT,6488
Southbury,US,CT551,41.4707,-73.2093,Whiskers Pet Rescue,CT,6488
Southbury,US,CT571,41.4707,-73.2093,A Pups' Pizzazz,CT,6488
Sagaponack,US,NY1090,40.9253,-72.2786,Gimme Shelter Animal Rescue,NY,11962
West Haven,US,CT73,41.272,-72.9635,West Haven Animal Shelter,CT,6516
St. Albans,US,VT22,44.8103,-73.0841,Franklin County Animal Rescue,VT,5478
Duanesburg,US,NY923,42.7811,-74.0626,For the Love of Cats of New York,NY,12056
New Milford,US,CT185,41.5875,-73.4065,"Animal Welfare Society, Inc.",CT,6776
New Milford,US,CT542,41.5875,-73.4065,Wells Valley Cat Sanctuary,CT,6776
Red Hook,US,NY821,42.0496,-73.7971,Perfect Pets Rescue,NY,12523
Leeds,US,NY1133,42.2768,-73.9367,Paws of Hope,NY,12451
Westerlo,US,NY710,42.515,-74.0446,Midogrescue Foundation,NY,12193
Sandy Hook,US,CT314,41.4156,-73.2522,BayBrook Rescue,CT,6482
Southampton,US,NY711,40.9071,-72.4144,Amaryllis Farm Equine Rescue Inc,NY,11968
Southampton,US,NY914,40.9071,-72.4144,Last Chance Animal Rescue,NY,11968
Shelton,US,CT318,41.3036,-73.132,Compassion For Cats,CT,6484
Broadalbin,US,NY779,43.094,-74.1652,JACKSON'S LEGACY BULLY BREED RESCUE,NY,12025
Amsterdam,US,NY203,42.9533,-74.1844,Montgomery County SPCA,NY,12010
Peru,US,NY281,44.5893,-73.5176,Elmore SPCA,NY,12972
Jay,US,NY1244,44.375,-73.7286,The Joshua Fund Dog Rescue,NY,12941
Newtown,US,CT249,41.3942,-73.3138,The Animal Center Inc.,CT,6470
Newtown,US,CT431,41.3942,-73.3138,Kitten Associates,CT,6470
Newtown,US,CT63,41.3942,-73.3138,Canine Advocates of Newtown Inc.,CT,6470
Newtown,US,CT493,41.3942,-73.3138,Safe and Sound Rescue,CT,6470
Hawleyville,US,CT458,41.4275,-73.3556,Green Fur Kidz & the Furever Home shop,CT,6440
Plattsburgh,US,NY1349,44.6958,-73.4668,"Animal Rescue  Welfare Services, Inc",NY,12901
Verbank,US,NY1101,41.7228,-73.7053,Aslan's Cats,NY,12585
Stratford,US,CT334,41.2043,-73.1302,FeralCare,CT,6614
Stratford,US,CT38,41.2043,-73.1302,Stratford Animal Control,CT,6615
Stratford,US,CT526,41.2043,-73.1302,Rescued in the Nic of Time,CT,6614
Stratford,US,CT554,41.2043,-73.1302,Connecticut Parrot Rescue,CT,6615
Riverhead,US,NY1380,40.9242,-72.6493,The North Fork Country Kids,NY,11901
Trumbull,US,CT18,41.2555,-73.2121,Trumbull Animal Group,CT,6611
Saugerties,US,NY236,42.0793,-73.9891,Town of Saugerties Animal Shelter,NY,12477
New Fairfield,US,CT156,41.4653,-73.4944,New Fairfield Sherman Animal Welfare Society,CT,6812
Bridgeport,US,CT76,41.2043,-73.1692,Bridgeport Animal Control Facilites,CT,6610
Bethel,US,CT433,41.3794,-73.4021,2nd Chance Animal Rescue of CT,CT,6801
Bethel,US,CT445,41.3794,-73.4021,Bethel Animal Control,CT,6801
Danbury,US,CT330,41.4251,-73.4685,PawSafe,CT,6811
Salt Point,US,NY215,41.7983,-73.8322,P.A.N.T.,NY,12578
Hampton Bays,US,NY48,40.8491,-72.5781,Southampton Animal Shelter Foundation,NY,11942
Danbury,US,CT31,41.3947,-73.4544,Danbury Animal Welfare Society Inc. DAWS,CT,6813
Easton,US,CT36,41.2519,-73.2825,Easton Animal Shelter,CT,6612
Danbury,US,CT403,41.3907,-73.4555,Tails of Courage,CT,6810
Calverton,US,NY60,40.9264,-72.763,Kent Animal Shelter Inc.,NY,11933
Patterson,US,NY640,41.4703,-73.5551,Kodi's Club,NY,12563
Patterson,US,NY1334,41.4703,-73.5551,Happy Life Animal Rescue,NY,12563
Fairfield,US,CT175,41.1994,-73.2341,"Pet Protectors, Inc.",CT,6432
Gloversville,US,NY1119,43.0537,-74.3431,"Regional Animal Shelter, Inc",NY,12078
Staatsburg,US,NY536,41.8484,-73.9104,Pups and stuff,NY,12580
Holmes,US,NY1362,41.527,-73.6466,The Upper Paw Professional Dog Training and Rescue,NY,12531
Hyde Park,US,NY183,41.7816,-73.9094,C. A. R. E. Canine Athlete Rescue Effort,NY,12538
Hyde Park,US,NY121,41.7816,-73.9094,Dutchess County SPCA,NY,12538
Kingston,US,NY211,41.9278,-74.0182,Ulster County SPCA,NY,12401
Trenton,US,NY310,41.9278,-74.0182,Crest-Care Inc.,NY,12401
Kingston,US,NY720,41.9278,-74.0182,Paws Unlimited,NY,12401
Rocky Point,US,NY824,40.9537,-72.9347,Fontastic Kennels,NY,11778
Rocky Point,US,NY1203,40.9537,-72.9347,SHARP of NY,NY,11778
Rocky Point,US,NY1204,40.9537,-72.9347,Paws Unite People,NY,11778
Fairfield,US,CT575,41.1752929,-73.2830924,German Shepherd Rescue of CT,CT,6824
Westhampton,US,NY496,40.8166,-72.6705,Bideawee,NY,11977
Speonk,US,NY696,40.8188,-72.7095,LI Kitties,NY,11972
Sprakers,US,NY360,42.8028,-74.3994,Ayres Memorial Animal Shelter,NY,12166
Southport,US,CT538,41.1428,-73.2884,Super Paws Rescue Inc,CT,6890
Brewster,US,NY982,41.404,-73.6165,Guardian Angel Rescue,NY,10509
Ridgefield,US,CT232,41.301,-73.5003,Ridgefield Operation Animal Rescue (ROAR),CT,6877
Ridgefield,US,CT446,41.301,-73.5003,Minnie and Moe's Pups,CT,6877
Ridgefield,US,CT552,41.301,-73.5003,Looking Glass Animal Rescue,CT,6877
Poughkeepsie,US,NY950,41.6785,-73.8851,"My Hope's In You Small Animal Rescue, Inc.",NY,12603
Poughkeepsie,US,NY1064,41.6785,-73.8851,Hudson Valley Animal Rescue and Sanctuary,NY,12603
Carmel,US,NY169,41.4347,-73.6655,Putnam Humane Society,NY,10512
East Moriches,US,NY164,40.8087,-72.754,RSVP Inc. (Responsible Solutions for Valued Pets),NY,11940
Hopewell Jct,US,NY912,41.5709,-73.8065,Blissful Strays Animal Adoption,NY,12533
Howes Cave,US,NY234,42.6875,-74.4269,Animal Shelter of Schoharie Valley,NY,12092
Fultonham,US,NY925,42.5675,-74.3971,"Safe At Last Animal Rescue, Inc.",NY,12071
Greens Farms,US,CT529,41.1229,-73.3159,Little Black Dog Rescue,CT,6838
Westport,US,CT184,41.1428,-73.3519,Westport Animal Control,CT,6880
Westport,US,CT243,41.1428,-73.3519,Sweet Adoptables,CT,6880
Westport,US,CT30,41.1428,-73.3519,Save Our Strays Inc.,CT,6880
Westport,US,CT322,41.1428,-73.3519,Connecticut Humane Society - Westport Branch,CT,6880
Westport,US,CT349,41.1428,-73.3519,Little Pink Shelter,CT,6880
Westport,US,CT92,41.1428,-73.3519,TAILS (The Alliance In Limiting Strays),CT,6880
Wilton,US,CT70,41.1997,-73.4359,Animals in Distress,CT,6897
Wilton,US,CT568,41.1997,-73.4359,Wilton Animal Control,CT,6897
Middle Island,US,NY713,40.8782,-72.9563,STAR (Save The Animals Rescue) Foundation,NY,11953
Rosendale,US,NY764,41.845,-74.0735,Town of Rosendale,NY,12472
Middleburgh,US,NY571,42.5242,-74.41,FOREVER HOME GREYHOUND ADOPTION,NY,12122
Wappingers Falls,US,NY1181,41.5971,-73.8857,Crate Escape,NY,12590
Wappingers Falls,US,NY1375,41.5971,-73.8857,Compassionate Animal Rescue of Dutchess County,NY,12590
Port Jefferson Station,US,NY200,40.9152,-73.0413,Save-A-Pet Animal Rescue,NY,11776
South Salem,US,NY1169,41.2536,-73.5398,Rock n' Rescue,NY,10590
Saranac Lake,US,NY89,44.3255,-74.1316,Tri-Lakes Humane Society,NY,12983
Norwalk,US,CT25,41.1316,-73.4046,PAWS (Pet Animal Welfare Society),CT,6851
Norwalk,US,CT541,41.1316,-73.4046,Red Leash Rescue Inc,CT,6851
Shirley,US,NY1323,40.7884,-72.8692,Tommy's House Animal Rescue,NY,11967
Selden,US,NY862,40.8705,-73.0387,Compassionate Action Inc,NY,11784
Fishkill,US,NY1207,41.5431,-73.8962,Stray Help,NY,12524
Mastic Beach,US,NY1308,40.7653,-72.8469,"LI Chihuahua Rescue, Inc.",NY,11951
Norwalk,US,CT198,41.1245,-73.4373,Rabbit Allies of CT,CT,6850
Norwalk,US,CT417,41.1245,-73.4373,"Animal Nation, Inc",CT,6850
Norwalk,US,CT555,41.1245,-73.4373,Shaggy Dog Rescue & Lexi's Angels,CT,6850
Stony Brook,US,NY478,40.9256,-73.1414,SBU Cat Network,NY,11794
Stony Brook,US,NY750,40.9067,-73.1281,Long Island Bulldog Rescue,NY,11790
Mahopac,US,NY1158,41.3717,-73.7491,Love of Animals Rescue,NY,10541
New  Canaan,US,CT13,41.1521,-73.4946,STRAYS AND OTHERS,CT,6840
New Canaan,US,CT254,41.1521,-73.4946,"Sunshine Golden Retriever Rescue, LLC",CT,6840
New Canaan,US,CT331,41.1521,-73.4946,Bully Breed Rescue Inc.,CT,6840
Medford,US,NY739,40.8175,-72.9838,Almost Home Animal Rescue and Adoption inc.,NY,11763
Medford,US,NY929,40.8175,-72.9838,Brookhaven Animal Rescue Alliance Ltd,NY,11763
Goldens Bridge,US,NY1146,41.2925,-73.6769,Amber's Angels Rescue,NY,10526
Farmingville,US,NY1123,40.8363,-73.0418,"Paw Pact Alliance, Inc.",NY,11738
Darien,US,CT566,41.0776,-73.4836,"A Second Chance for Ziva, Inc.",CT,6820
Beacon,US,NY303,41.5079,-73.9638,Animal Rescue Foundation,NY,12508
Beacon,US,NY369,41.5079,-73.9638,Mid Hudson Animal Aid,NY,12508
Beacon,US,NY695,41.5079,-73.9638,National Great Pyrenees Rescue,NY,12508
East Patchogue,US,NY1253,40.7711,-73.0011,New York Bully Crew,NY,11772
